_id,CURRENT BUILDING EVAL SCORE,FENCING,BUILDING CLEANLINESS,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,CLEANING LOG,PEST CONTROL LOG,MAINTENANCE LOG,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,INT. HALLWAY - WALLS / CEILING,LATITUDE,LONGITUDE
2674,87,1,3,3,3,3,3,3,3,3,1,43.751648415,-79.513392929
2473,78,1,2,2,3,3,3,3,3,3,2,43.7517238195,-79.3143707442
689,93,3,3,2,3,2,3,3,3,3,2,43.7517314,-79.331966044
1705,89,3,3,3,3,3,3,3,3,3,3,43.7518743453,-79.438030916
690,99,1,3,3,3,3,3,3,3,3,3,43.7520255798,-79.3313665684
1396,74,2,2,2,3,2,3,3,0,3,2,43.752199466,-79.543966801
2710,84,2,2,1,3,3,3,3,3,3,2,43.7522249865,-79.4034227428
1083,86,2,3,3,3,3,3,3,3,3,2,43.752235605,-79.488646145
2709,99,3,3,3,3,3,3,3,3,3,3,43.7522561858,-79.4046460528
435,92,3,3,2,3,3,3,3,3,3,2,43.7522915804,-79.51363863
2601,95,2,3,3,3,3,3,3,3,3,2,43.752346265,-79.361904373
2603,96,3,2,3,3,3,3,3,3,3,2,43.752378601,-79.360756664
3054,95,3,3,3,3,2,3,3,3,3,3,43.7525195774,-79.3152926734
140,86,2,2,3,3,1,1,3,0,3,2,43.752566895,-79.518797427
1036,87,2,3,3,3,3,3,3,3,3,3,43.7525712767,-79.4059855057
933,86,3,2,2,3,3,3,3,3,3,1,43.75259236,-79.261009026
932,88,3,1,3,3,3,3,3,3,3,1,43.752739742,-79.261076892
1706,91,3,3,3,3,3,3,3,3,3,2,43.7528909884,-79.4382283415
2711,99,3,3,3,3,3,3,3,3,3,3,43.7529197389,-79.4048046905
2712,97,3,3,3,3,3,3,3,3,3,3,43.752982924,-79.40413326
3202,76,1,3,2,1,3,3,3,3,3,2,43.75301421,-79.451942218
3203,84,1,3,2,3,3,3,3,3,3,2,43.753111203,-79.453124981
2252,89,3,2,3,2,1,3,3,3,3,1,43.7531434812,-79.5178280471
805,95,3,2,2,3,3,3,2,3,3,2,43.753301348,-79.586565549
749,94,3,3,2,3,3,3,3,3,3,2,43.753301871,-79.314659512
3204,77,2,3,3,3,1,1,1,1,1,2,43.753413504,-79.452055484
3205,85,3,1,3,1,3,3,3,3,3,3,43.753481576,-79.453303954
687,94,3,3,3,3,3,3,3,3,3,3,43.7534828961,-79.2626268384
2714,95,1,3,3,2,3,3,3,3,3,2,43.753528497,-79.332105745
2600,97,3,3,3,3,3,3,3,3,3,2,43.753559279,-79.362054281
747,87,1,2,3,3,3,3,3,3,3,1,43.753625037,-79.3156353
1707,88,1,2,3,2,3,3,3,3,3,2,43.753680142,-79.438438017
2602,95,1,2,2,3,3,3,3,3,3,2,43.75370469,-79.360849641
2253,97,1,3,3,3,3,3,3,3,3,3,43.753728376,-79.5177880102
1084,81,2,2,3,3,1,3,3,3,3,2,43.753748768,-79.48953565
2568,98,3,3,3,3,3,3,3,3,3,3,43.754044974,-79.265154241
1708,98,3,3,3,3,3,3,3,2,3,3,43.754107511,-79.438517766
2569,79,2,2,2,3,1,2,3,2,3,2,43.7542817495,-79.2640565707
2255,81,1,2,3,3,3,3,3,3,3,1,43.7543465007,-79.5161715175
1360,90,1,3,3,2,3,3,3,3,3,3,43.754388627,-79.361675806
746,88,3,3,3,3,2,2,2,1,2,2,43.7543911907,-79.3162260546
806,93,3,2,2,3,3,3,3,3,3,2,43.7544362323,-79.5871043127
1709,88,1,3,3,3,3,3,3,3,3,2,43.754461481,-79.437277956
436,72,2,2,3,1,1,3,3,3,3,3,43.754502975,-79.513280684
2676,96,2,2,3,3,3,3,3,3,3,2,43.7546186553,-79.2171707539
2715,90,2,3,2,2,3,3,3,3,3,2,43.754645001,-79.333436109
748,85,2,3,3,3,2,2,2,1,2,3,43.7547279598,-79.3146445734
934,91,3,3,3,3,3,3,3,3,3,2,43.75523277,-79.2505927043
1085,77,2,3,3,3,1,3,3,1,3,2,43.7552410078,-79.4893788755
936,78,2,1,2,3,1,1,3,3,1,1,43.7552486601,-79.2439639688
2756,94,1,3,3,3,3,3,3,3,3,3,43.7553047616,-79.436948304
2254,94,3,3,3,3,3,3,3,3,3,3,43.7553825332,-79.5178201808
2755,88,2,3,3,3,3,3,3,3,3,3,43.755642859,-79.4356157794
935,95,3,3,3,3,1,3,3,3,3,2,43.7559421372,-79.2499550823
2754,80,1,3,3,1,3,3,3,3,3,2,43.7559622326,-79.4343429276
937,96,3,3,3,3,3,3,3,3,3,3,43.756000502,-79.240912837
807,88,3,2,3,2,3,3,3,3,3,2,43.7560633856,-79.5872449019
720,90,3,2,2,3,3,3,3,3,3,2,43.7565096904,-79.4367503453
1086,77,3,2,3,3,3,3,2,3,2,2,43.7565404948,-79.489787514
1834,93,2,3,3,3,3,3,3,3,3,2,43.7567110801,-79.2880430634
30,99,3,3,3,3,3,3,3,1,3,3,43.756754208,-79.223973575
1710,96,3,3,3,3,3,3,3,3,3,3,43.7567677733,-79.4380041027
938,79,2,2,2,3,1,1,1,3,3,2,43.756840819,-79.241965176
655,93,3,3,3,3,2,3,3,3,3,1,43.7569259596,-79.4910108744
1835,90,2,3,3,3,3,3,1,3,3,2,43.7569401059,-79.2882167684
1684,66,1,1,2,3,1,3,3,1,3,1,43.757066149,-79.426922307
721,94,3,2,3,3,3,3,3,3,3,2,43.757154574,-79.436224864
722,96,3,3,3,3,1,3,3,3,3,1,43.757154574,-79.436224864
418,89,1,3,3,3,1,3,1,3,3,2,43.7572104007,-79.2230052748
2694,88,1,2,3,3,3,3,3,3,3,3,43.757405165,-79.498265941
2033,99,3,3,3,3,3,3,3,3,3,3,43.757534101,-79.404979514
654,78,2,2,2,2,3,2,2,3,2,1,43.7577107844,-79.4909188845
939,87,3,3,3,3,1,3,3,3,3,2,43.7578221906,-79.2338165953
1395,95,3,3,3,3,3,3,2,3,3,3,43.757886117,-79.511912431
723,95,3,3,3,3,3,3,3,3,3,3,43.7579977095,-79.4369177756
1711,88,3,3,2,3,3,3,3,3,3,2,43.7583474577,-79.4386412229
2413,95,3,3,3,3,3,3,3,3,3,3,43.7583695279,-79.2234312468
2632,92,1,1,3,3,1,3,1,3,3,3,43.7585401941,-79.5166809322
218,97,3,3,3,3,3,3,3,3,3,3,43.758599533,-79.405110246
217,92,2,3,3,3,3,3,3,3,3,2,43.758631647,-79.405405385
219,98,3,3,3,3,3,3,3,3,3,2,43.75869476,-79.404771805
757,82,2,1,2,1,3,3,3,3,3,1,43.7587124736,-79.4913415398
2414,88,1,3,2,3,3,3,3,3,3,1,43.7587421,-79.2223171477
416,92,2,3,3,3,3,3,3,3,3,2,43.7587471272,-79.319372054
220,91,2,3,3,3,3,3,3,3,3,2,43.758770542,-79.404411871
2405,93,3,3,2,3,3,3,3,3,3,2,43.7587707758,-79.2323786593
221,98,3,3,3,3,3,3,3,3,3,2,43.758838149,-79.404040398
3237,84,2,2,2,2,3,3,3,3,3,2,43.7589413888,-79.2213676768
222,99,3,3,3,3,3,3,3,3,3,2,43.758987273,-79.403808031
2406,92,3,3,3,3,3,3,3,3,3,3,43.759036474,-79.231672415
417,90,2,3,3,3,3,3,3,3,3,2,43.7593614541,-79.318888833
788,85,3,3,2,3,3,3,3,3,3,2,43.759412869,-79.196132171
2407,92,2,2,2,3,3,3,3,3,3,3,43.759429906,-79.230999363
2890,76,3,3,2,3,0,0,0,0,0,1,43.759469392,-79.316400861
310,84,2,3,2,3,3,3,3,3,3,1,43.759507201,-79.320050542
2408,87,2,2,1,3,3,3,3,3,3,2,43.759551821,-79.230166356
312,93,3,3,1,3,3,3,3,3,3,3,43.7596033924,-79.3222223212
2604,90,1,3,2,3,3,3,3,1,3,2,43.759658618,-79.3350153122
1836,92,3,1,1,3,3,3,3,3,3,1,43.759693301,-79.289071527
3304,88,2,3,2,3,3,3,3,3,3,1,43.7598478794,-79.3194127987
314,95,2,3,2,3,3,3,3,3,3,3,43.7598996821,-79.3227165337
3436,85,2,3,3,3,3,3,3,3,3,1,43.7599025231,-79.4643820727
2606,91,1,3,2,3,3,3,3,3,3,2,43.759908428,-79.3335295503
1837,86,3,3,2,1,1,3,1,3,3,2,43.759947504,-79.289253718
2415,96,2,3,3,3,3,3,3,3,3,2,43.7599953268,-79.2217974394
2409,75,1,2,3,3,3,3,3,3,3,1,43.760034357,-79.229764837
2608,95,2,3,2,3,2,3,3,3,3,2,43.7601059767,-79.3318752196
2713,100,1,3,3,3,1,3,3,3,3,3,43.7601407229,-79.3938827219
311,91,3,3,2,3,3,3,3,3,3,1,43.7601500687,-79.3205133557
2493,76,3,2,2,3,3,3,0,0,3,2,43.760168119,-79.507896791
2607,95,2,3,3,3,3,3,3,3,3,3,43.7601779836,-79.3325640814
316,85,2,2,2,3,3,3,3,3,3,2,43.7601853527,-79.3232568581
2695,83,2,2,2,3,3,3,2,3,2,3,43.7602548577,-79.5002027299
1838,69,2,2,2,2,1,2,1,3,1,2,43.760276601,-79.289405137
2696,86,3,3,2,3,3,3,3,3,3,2,43.7602818032,-79.4991391395
276,92,1,3,2,3,3,3,3,3,3,3,43.7603575234,-79.4631757419
2610,92,3,3,3,3,1,3,1,3,3,2,43.7603691102,-79.3311358392
691,93,2,3,3,3,3,3,3,3,3,2,43.760392359,-79.323756495
739,92,3,3,3,3,3,3,3,3,3,2,43.7604036514,-79.3924866908
313,97,3,3,3,3,3,3,3,3,3,3,43.7604077056,-79.3211498347
382,97,1,3,3,3,3,3,3,3,3,2,43.7604975469,-79.3303911493
2605,85,2,2,2,1,3,3,3,3,3,2,43.7606174266,-79.3350540559
1839,71,3,1,1,3,1,1,1,1,1,1,43.7606277472,-79.289722515
2677,97,1,3,3,3,3,3,3,3,3,2,43.7607487105,-79.2171129347
315,80,1,3,3,3,2,1,1,1,2,2,43.7607627903,-79.3217087274
2611,84,1,2,3,3,3,3,3,3,3,2,43.7608810853,-79.3292989011
317,92,3,3,3,3,3,3,3,3,3,3,43.7609163108,-79.3224297543
744,89,1,3,3,3,3,3,3,3,3,2,43.76099861,-79.388484657
741,99,3,3,3,3,3,3,3,3,3,3,43.7610374702,-79.3915028226
2598,86,1,3,2,2,3,3,3,3,3,2,43.7610772976,-79.5211616748
1438,88,1,3,3,3,3,3,3,0,3,3,43.761108533,-79.503752985
2612,87,1,3,3,2,3,3,3,3,3,2,43.7611151725,-79.3287829754
740,83,3,3,3,2,3,3,3,3,3,3,43.7611222484,-79.3926873718
743,95,1,3,3,3,3,3,3,3,3,3,43.7611788697,-79.3897561854
2613,95,2,3,3,3,3,3,3,3,3,2,43.7611846362,-79.3275443337
2541,87,2,2,3,3,3,3,3,3,3,2,43.761230364,-79.335262791
742,91,1,3,3,3,3,3,3,3,3,2,43.761243138,-79.3906391551
2494,92,3,3,3,3,1,2,1,1,3,3,43.761263869,-79.509638013
2678,93,2,3,2,3,3,3,3,3,3,3,43.761339074,-79.2150743506
318,92,3,3,3,3,1,2,2,1,1,3,43.7613478406,-79.323202558
2614,87,2,3,2,3,3,3,3,3,3,3,43.7613537582,-79.3264582333
3241,91,3,3,3,3,3,3,3,3,3,3,43.7614984852,-79.3630422116
3239,92,3,2,3,3,3,3,3,3,3,3,43.7615247984,-79.5177662952
2615,93,2,3,3,3,3,3,3,3,3,1,43.7615939761,-79.3254030182
1437,83,3,3,2,3,3,3,3,3,3,2,43.7616033794,-79.5015843988
2617,73,1,3,2,1,1,2,1,3,2,2,43.7616285056,-79.3217659908
2616,88,1,1,3,3,3,3,3,3,3,2,43.7619582699,-79.3238669393
940,92,2,3,3,3,3,3,3,3,3,1,43.7620164362,-79.2173016754
941,89,2,3,2,3,3,3,1,3,3,2,43.7620219715,-79.2131151928
942,89,3,3,2,3,3,3,3,3,3,2,43.7620489485,-79.211440469
2599,85,2,3,2,3,2,3,3,3,3,3,43.7621440095,-79.5199371956
2891,93,3,3,3,3,3,3,3,3,3,2,43.762425831,-79.316612241
943,75,2,1,2,3,3,3,3,1,3,1,43.7624910264,-79.2104930971
1439,76,1,2,2,3,2,2,3,0,3,2,43.762581653,-79.504256907
1426,93,1,3,3,3,3,3,3,3,3,2,43.762630954,-79.409754662
790,88,3,2,2,3,3,3,3,3,3,2,43.762727716,-79.192829443
623,85,2,2,2,3,3,3,3,3,3,1,43.762784143,-79.347834004
2892,98,3,3,3,3,3,3,3,3,3,3,43.762813962,-79.316783785
1364,76,2,1,1,3,1,3,3,3,3,1,43.7628388267,-79.337948675
2697,90,1,3,3,2,3,3,3,3,3,2,43.7629761181,-79.502065617
948,83,1,2,2,3,3,3,3,1,3,2,43.7630131413,-79.2041400469
944,81,3,2,2,3,3,3,3,3,3,1,43.7631364672,-79.2079803013
947,74,1,1,1,1,3,3,3,1,3,1,43.7631593909,-79.2047559
2893,79,2,2,2,3,3,3,3,3,3,2,43.763205849,-79.3169546412
1425,85,1,3,3,2,2,3,3,2,3,2,43.763239637,-79.409191362
2416,98,1,3,3,3,3,2,2,3,3,3,43.763392611,-79.410156052
945,79,1,3,3,1,3,3,3,3,3,1,43.763475642,-79.2053061322
2401,81,2,2,2,2,3,3,3,1,3,1,43.763477245,-79.345900416
263,88,1,3,2,3,3,3,3,3,3,2,43.763520596,-79.455038536
946,80,1,2,3,3,3,3,3,3,3,2,43.763624835,-79.2044874649
949,89,2,2,2,3,3,3,3,3,3,2,43.7638127672,-79.2038167415
2894,94,2,3,3,3,3,3,3,3,3,2,43.763822497,-79.317441538
951,87,3,3,2,3,3,3,3,1,3,2,43.7639678832,-79.2032064832
130,90,3,3,3,3,3,3,3,3,3,3,43.764180371,-79.505752773
3324,93,2,3,3,3,3,3,3,3,3,2,43.7644344893,-79.3177518192
2402,98,1,3,3,3,3,3,3,3,3,3,43.764613327,-79.345774526
1468,78,3,1,1,3,3,1,1,3,1,2,43.7648967345,-79.4644796149
950,74,2,1,2,3,1,3,1,3,1,2,43.7649205,-79.204613933
1759,99,3,3,3,3,3,3,3,3,3,3,43.764987129,-79.414254223
173,83,2,1,2,3,3,3,3,3,3,2,43.7651648539,-79.5094578761
260,76,1,1,1,3,3,3,3,3,3,1,43.7652112364,-79.2054482242
2256,92,1,3,3,3,1,1,1,3,3,2,43.765213766,-79.520138448
111,93,1,2,2,3,3,3,3,3,3,3,43.765315672,-79.184493788
2403,89,3,3,2,3,2,3,3,1,3,2,43.7654302303,-79.3443358391
3257,82,2,2,2,3,3,2,1,3,3,2,43.765626586,-79.37941856
2404,95,1,3,3,3,3,3,3,3,3,3,43.7656767876,-79.3428279656
1907,97,3,3,2,3,3,3,3,3,3,3,43.7656866774,-79.194946435
174,80,2,2,2,3,3,1,2,3,3,2,43.7657384442,-79.5109534837
3258,96,3,3,3,3,3,3,3,3,3,3,43.765752783,-79.380070251
745,92,1,3,3,3,3,3,3,3,3,2,43.7657548154,-79.4437096635
1749,72,1,2,3,3,1,3,3,3,3,1,43.7657782608,-79.3883472184
598,95,2,3,2,3,3,3,3,3,3,3,43.76608884,-79.380413219
952,92,1,3,3,3,3,3,3,3,3,3,43.7661120765,-79.200010227
112,96,3,2,2,3,3,3,3,3,3,3,43.766129136,-79.184866277
2257,93,1,3,3,3,3,3,3,3,3,3,43.766460008,-79.520471795
954,86,1,2,2,3,3,3,3,3,3,2,43.7666358219,-79.196936078
113,89,3,2,3,3,3,3,3,3,3,2,43.766678519,-79.1846446443
953,92,3,3,3,3,1,3,3,3,3,2,43.7667315745,-79.1988475843
955,77,3,2,3,3,3,3,3,3,3,2,43.76703953,-79.195497441
114,91,2,2,2,3,3,3,3,3,3,2,43.7671070711,-79.1850076952
957,84,3,2,2,3,3,3,3,3,3,2,43.7672342065,-79.1888137161
437,90,1,3,3,3,1,1,1,1,2,2,43.7673194757,-79.5164765451
956,80,2,2,3,3,3,3,3,3,3,2,43.767386062,-79.193922136
1288,90,3,3,3,3,3,3,3,1,3,3,43.7676449772,-79.2698659258
2336,86,2,3,2,3,3,3,3,3,3,2,43.7677640295,-79.2844534267
1289,91,1,3,3,3,3,3,1,3,3,3,43.7677705406,-79.2692020399
1290,88,2,3,3,3,3,3,3,3,3,2,43.7678832058,-79.2689051432
1712,91,1,3,2,3,3,3,3,3,3,2,43.767931941,-79.4420072756
1449,95,3,3,3,3,3,3,3,3,3,2,43.767932495,-79.197118281
958,84,3,2,2,1,3,3,3,3,3,1,43.767984127,-79.185347094
287,96,1,3,3,3,3,3,3,3,3,2,43.768124338,-79.415525902
2042,81,1,3,2,1,1,2,2,1,2,2,43.7682616864,-79.348101055
2333,81,3,2,3,3,1,1,1,1,1,2,43.768435059,-79.282623224
2334,87,3,3,2,2,3,3,3,3,3,2,43.7684659782,-79.2836448552
2740,87,1,2,3,1,1,2,3,3,3,2,43.768469253,-79.382764906
2854,94,2,2,3,3,3,3,1,3,3,3,43.768780728,-79.518663474
2043,89,2,3,3,3,1,3,3,3,3,2,43.7688139457,-79.3473075283
2741,91,1,3,3,3,3,3,3,3,3,2,43.76917685,-79.3827164
2743,94,1,3,3,3,3,3,3,3,3,2,43.769190713,-79.379327637
1394,88,2,2,3,3,3,3,3,3,3,2,43.7692028899,-79.4622653177
302,90,2,3,2,3,3,3,3,3,3,2,43.7692472211,-79.3416602499
2386,86,3,3,2,3,3,3,3,3,3,2,43.769263441,-79.522810626
2335,83,2,3,2,3,2,3,3,2,3,2,43.7693818631,-79.284775411
2742,49,3,0,0,0,0,0,0,0,0,0,43.769665303,-79.383119544
2387,96,3,2,N/A,3,3,3,3,3,3,3,43.770115213,-79.522300555
2374,85,2,3,3,3,3,3,3,3,3,2,43.7701314471,-79.4494799439
54,84,2,3,3,3,1,3,3,1,3,2,43.7703715796,-79.4436799328
1750,93,2,3,2,3,3,3,3,3,3,3,43.7705466002,-79.3863327506
2258,92,3,1,2,2,3,3,3,3,3,3,43.770560291,-79.521405658
1391,82,1,2,2,3,1,3,3,3,3,2,43.770632437,-79.453757527
1922,88,2,3,3,3,3,3,3,3,3,2,43.7706671849,-79.2834762458
1389,82,2,3,3,1,3,3,3,3,3,1,43.770708386,-79.45171713
115,92,2,3,3,3,3,3,3,3,3,2,43.7707432757,-79.1878549542
1924,99,3,3,3,3,3,3,1,3,3,2,43.7707832946,-79.2843673903
1285,86,2,2,3,2,3,3,3,2,3,2,43.7709054792,-79.3819188744
1287,97,1,3,3,3,3,3,3,3,3,2,43.770932219,-79.415667206
2376,75,1,2,2,3,3,3,3,3,3,1,43.7709438668,-79.4509600239
2373,96,3,3,3,3,3,3,3,3,3,3,43.7710438597,-79.4492292912
1427,95,3,3,3,3,3,3,3,3,3,3,43.771058443,-79.344641223
1713,90,1,2,3,3,3,3,3,3,3,2,43.7711135877,-79.442973232
1286,99,1,3,3,3,3,3,3,3,3,3,43.771150914,-79.414752626
2259,79,1,3,2,1,3,3,3,3,3,2,43.771178953,-79.521661056
1390,87,3,3,3,3,3,3,3,3,3,2,43.771328409,-79.45270965
1148,85,2,3,2,3,3,3,3,3,3,2,43.7715767413,-79.4441039119
1714,93,3,2,2,3,3,3,3,3,3,3,43.7716015203,-79.4431815969
116,81,2,1,3,3,3,1,1,3,2,1,43.7717382496,-79.1879055465
1923,93,2,3,3,1,3,3,3,3,3,2,43.7717770023,-79.2843647481
1927,97,3,3,3,3,3,3,3,3,3,1,43.771912239,-79.287922032
2375,96,3,3,3,3,3,3,3,3,3,2,43.771918312,-79.449936013
31,77,3,3,2,3,2,3,2,2,2,1,43.771935488,-79.2306318513
1925,89,2,3,3,1,3,3,3,3,3,2,43.7720555044,-79.2853142425
1715,97,1,3,3,3,3,3,3,3,3,3,43.7723093398,-79.4430722402
1926,96,3,3,3,3,3,3,3,3,3,3,43.7723180506,-79.2859346865
1716,79,3,3,3,3,3,3,3,1,3,2,43.7728864941,-79.4432661421
653,93,1,3,2,3,3,3,1,3,3,2,43.7728909718,-79.231398356
1291,98,3,3,3,3,3,3,1,3,3,3,43.772909836,-79.2498185184
1388,85,3,2,2,3,3,3,3,3,3,2,43.7729614499,-79.444496063
303,90,3,2,2,3,3,3,3,3,3,1,43.773329003,-79.341901346
376,23,1,0,0,2,0,0,0,0,0,0,43.7734165941,-79.4148210265
2560,98,3,3,3,3,3,3,3,3,3,3,43.7734806321,-79.4511037364
2260,74,1,1,2,2,2,3,3,3,3,1,43.773718226,-79.522486744
304,97,1,3,3,3,2,2,3,3,3,3,43.774094874,-79.341793943
305,92,1,3,3,3,1,3,3,3,3,2,43.7741358989,-79.3429451779
3170,75,2,2,2,1,3,3,3,3,3,1,43.77414527,-79.524134475
32,91,3,3,3,3,3,3,3,3,3,2,43.774364871,-79.231567533
1387,75,1,3,3,3,3,3,3,3,3,3,43.7744429688,-79.4417362415
1386,77,1,3,2,3,3,3,3,3,3,3,43.7745588068,-79.4412316023
309,99,1,3,3,3,3,2,3,3,3,3,43.774618023,-79.343572185
1385,78,2,2,1,3,1,1,3,1,3,1,43.7746707581,-79.4407135856
1384,89,3,3,3,3,1,1,1,3,1,1,43.774699028,-79.440090341
1429,91,1,3,3,3,3,3,3,3,3,3,43.77494536,-79.344585933
1906,75,1,3,3,3,3,3,3,1,3,2,43.7749913097,-79.439415264
2744,92,3,3,2,3,3,3,3,3,3,3,43.7751212941,-79.3490805112
1717,97,3,3,3,3,3,3,3,3,3,3,43.775246245,-79.4428772024
308,95,3,3,2,3,3,3,3,3,3,3,43.775336545,-79.342323333
306,90,1,3,3,3,1,3,3,3,3,2,43.7753760756,-79.3407074848
2745,96,1,3,3,3,3,3,3,3,3,3,43.775389788,-79.343955146
2746,97,3,3,2,3,3,3,3,3,3,3,43.775609539,-79.343036945
2592,89,1,2,2,3,1,3,3,3,3,2,43.7759712605,-79.4152224497
1718,96,3,3,3,3,3,3,3,3,3,3,43.7762507176,-79.4431391381
624,83,3,1,3,2,1,1,1,1,3,1,43.7762509604,-79.3486061826
779,100,1,3,3,3,3,3,3,3,3,3,43.77626173,-79.320962704
1009,84,2,3,2,3,3,3,2,3,3,3,43.7763920506,-79.3495861019
780,90,3,3,2,3,3,3,3,3,3,2,43.776428638,-79.321483526
351,96,3,3,3,3,1,3,2,3,2,3,43.776693031,-79.319134202
1008,88,3,3,2,3,1,3,3,3,3,2,43.777179623,-79.349923805
3197,97,3,3,3,3,3,3,3,3,3,2,43.7772192847,-79.4056901846
364,96,2,3,3,3,3,3,3,3,3,2,43.777312321,-79.321766948
2895,95,2,3,3,3,3,3,3,3,3,2,43.7774582202,-79.323301522
1292,92,3,2,2,3,3,3,3,3,3,3,43.777612123,-79.2311695919
2747,72,2,2,2,1,1,2,3,1,3,2,43.777664481,-79.310076811
1010,96,2,3,3,3,2,3,3,3,3,3,43.7777340882,-79.3489814239
1293,96,3,3,2,3,3,3,3,3,3,3,43.7778550011,-79.2300331798
2561,98,1,3,2,3,3,3,3,3,3,3,43.777946619,-79.454765393
3198,98,3,3,3,3,3,2,2,3,3,3,43.7782172975,-79.4059349081
2896,77,1,1,3,3,1,3,2,2,2,1,43.778310557,-79.323533534
1340,94,2,3,2,3,3,3,3,3,3,3,43.7784516563,-79.3501562964
2897,76,1,1,3,3,1,1,1,1,1,1,43.779266937,-79.323413406
1339,89,3,3,2,3,3,2,2,3,2,3,43.7793188069,-79.3498546485
2587,95,1,3,2,3,3,3,3,3,3,3,43.7793949183,-79.231861667
1840,64,1,1,1,3,0,0,0,0,0,2,43.7796385627,-79.2967399834
625,90,1,3,3,3,3,3,3,3,3,2,43.7797579153,-79.3477938007
1338,98,3,3,2,2,3,3,3,3,3,3,43.7798043698,-79.3506939201
1841,64,2,1,2,3,0,0,0,0,0,2,43.7799731788,-79.2968150642
2369,89,1,2,3,1,3,3,3,3,3,2,43.7801532474,-79.3463837726
2588,81,3,2,3,3,3,3,3,3,3,2,43.7801851032,-79.2301866878
1381,100,1,3,3,3,3,3,3,3,3,2,43.7801894874,-79.4110962225
1842,76,2,2,2,3,0,0,0,0,0,2,43.7803171542,-79.2969946831
2370,79,3,2,2,3,1,3,3,3,3,1,43.7806384694,-79.3474983213
1294,91,3,3,3,3,1,3,3,1,1,2,43.780692143,-79.203193428
1731,97,1,3,2,3,3,3,3,3,3,3,43.780726014,-79.304210713
2648,86,2,3,2,2,3,3,3,3,3,2,43.7808585866,-79.2318241185
2732,94,3,3,3,3,3,3,3,3,3,3,43.7808646264,-79.3539032407
2748,86,3,3,3,3,1,1,2,1,2,2,43.7810845583,-79.2961863382
1732,85,1,1,2,3,3,3,3,3,3,2,43.7812403712,-79.3008424612
2647,84,1,2,3,3,3,3,3,3,3,2,43.781260071,-79.230756573
2749,70,3,2,3,3,3,2,2,1,2,1,43.7812689661,-79.2952353294
1921,90,3,3,2,2,3,3,3,3,3,3,43.781284911,-79.450027518
2646,94,3,3,3,3,3,3,3,3,3,3,43.7813130122,-79.2295091754
627,87,2,3,2,3,3,3,3,3,3,1,43.781329305,-79.352683264
2371,96,2,3,3,3,3,3,3,3,3,3,43.7814235784,-79.3473574848
1843,95,3,3,3,3,3,3,3,3,3,2,43.7815431046,-79.299799325
2733,90,3,3,3,2,3,3,3,3,3,3,43.7818416283,-79.3541987634
728,92,3,2,2,3,3,3,3,3,3,2,43.7818699138,-79.2966558581
2750,94,2,3,3,3,1,3,3,3,3,2,43.7820250882,-79.291608709
1920,89,2,3,3,3,3,3,3,3,3,2,43.782080581,-79.445912838
2751,77,2,2,2,3,1,3,3,3,3,1,43.7821007086,-79.2907139042
727,89,2,3,2,3,1,3,1,3,3,3,43.7822047386,-79.2977983352
1120,91,2,3,3,1,3,3,3,3,3,2,43.7822367958,-79.2884509141
628,96,2,3,2,3,3,3,3,3,3,3,43.782270984,-79.352924184
2372,92,2,3,3,3,3,3,3,3,3,2,43.7822996863,-79.3478742316
1733,89,3,3,3,3,3,3,3,3,3,2,43.7823877317,-79.300874192
729,95,3,3,3,2,3,3,3,3,3,3,43.7824433575,-79.2956106966
2752,89,3,3,3,3,3,3,3,3,3,2,43.7825428369,-79.2897512753
763,83,2,3,2,1,3,3,3,1,3,1,43.7827450557,-79.4483048718
1844,89,1,3,3,3,1,2,2,3,2,2,43.7829393273,-79.2995706265
2563,97,1,3,3,3,3,3,3,3,3,2,43.78311931,-79.206148943
762,84,3,2,2,3,3,3,3,3,3,2,43.7831736555,-79.4474072647
726,90,2,3,3,3,3,3,3,3,3,2,43.7832508381,-79.2976544815
2593,80,3,2,3,3,3,1,1,1,1,1,43.783295752,-79.416957822
1719,84,2,3,2,3,3,3,3,3,3,2,43.7833167719,-79.4460923651
730,87,3,2,1,3,3,3,3,1,3,2,43.7836229712,-79.2962340967
325,97,3,3,3,3,1,3,3,1,3,3,43.783662468,-79.444994843
1685,90,2,3,3,3,3,3,3,2,3,2,43.78385662,-79.294501805
761,92,1,3,3,3,3,3,1,3,3,2,43.7839479718,-79.4474754127
3469,94,3,3,3,3,3,3,3,3,3,3,43.7849660772,-79.4478362845
1720,95,3,3,2,3,3,3,3,3,1,2,43.7853449886,-79.4468063117
1020,92,3,3,3,3,3,3,3,3,3,2,43.786028954,-79.204498435
3468,96,3,3,3,3,3,1,3,1,3,3,43.7860767435,-79.447735502
589,89,2,3,2,3,3,3,3,3,3,2,43.786127991,-79.35066942
1721,90,3,2,3,3,3,3,3,3,3,3,43.7862798518,-79.4468276481
2594,97,3,3,3,3,3,3,3,3,3,3,43.786291194,-79.417827386
432,93,1,3,3,3,1,1,3,1,3,3,43.78632826,-79.41887979
2716,87,2,3,1,3,3,3,3,3,3,1,43.786395807,-79.353703275
109,88,2,2,3,3,3,3,3,1,3,2,43.786495688,-79.194414059
106,64,1,1,3,2,3,3,3,3,1,2,43.786853839,-79.197805135
